"","id","father","mother","gv","sex","gen","farm","pheno"
"683","1683","1387","1246",-0.485778271768925,"M",2,1,0.922184769088508
"684","1684","1009","1134",-0.290764089166683,"F",2,1,0.580967936895756
"685","1685","1389","1026",0.541370849866102,"M",2,1,2.32801149155233
"686","1686","1145","1214",-0.622152075633055,"F",2,2,-1.79011839486442
"687","1687","1341","1096",-0.0437250201917932,"M",2,1,1.34425262875438
"688","1688","1153","1040",0.357910232996954,"F",2,2,-0.160994471498896
"689","1689","1217","1350",0.0569091295812338,"M",2,2,1.06993911288593
"690","1690","1379","1292",0.143070495744209,"F",2,3,2.00573061508321
"691","1691","1091","1234",0.195592517817789,"M",2,1,2.8899262546048
"692","1692","1029","1112",-0.521799897646865,"F",2,1,-1.92125725889562
"693","1693","1251","1098",0.0209502802976071,"M",2,3,4.47364796662935
"694","1694","1313","1158",1.34065784300596,"F",2,1,1.80051964276846
"695","1695","1317","1358",0.403390418810534,"M",2,1,1.53224333524671
"696","1696","1339","1254",-0.537462182734926,"F",2,2,-3.87098435261712
"697","1697","1127","1324",-0.713856646521645,"M",2,1,0.219454778733947
"698","1698","1215","1176",-0.311166769979514,"F",2,1,0.535131678912473
"699","1699","1297","1058",1.06323376441562,"M",2,2,3.13544937222236
"700","1700","1269","1198",1.00597238267052,"F",2,1,0.92827854315336
"701","1701","1383","1310",0.202618619541109,"M",2,3,3.63073316589773
"702","1702","1093","1338",-0.559515777750258,"F",2,2,-0.625068287939204
"703","1703","1209","1018",0.624145262859806,"M",2,1,3.89382537328012
"704","1704","1219","1074",-0.134612722464549,"F",2,3,1.44790211438005
"705","1705","1177","1050",0.457430753706552,"M",2,2,1.41701408624612
"706","1706","1193","1380",1.25207043008943,"F",2,2,0.692827545070926
"707","1707","1061","1210",0.555357060624317,"M",2,2,3.34864877744606
"708","1708","1133","1028",-0.466231647475873,"F",2,2,-1.32209723452097
"709","1709","1371","1114",-0.0476242907097001,"M",2,1,1.55764375112267
"710","1710","1229","1308",-0.340742027419929,"F",2,2,-0.826716792292658
"711","1711","1075","1336",-1.10849719700218,"M",2,1,1.28526161989066
"712","1712","1321","1184",0.112754110077344,"F",2,1,-0.692521817656155
"713","1713","1237","1252",-0.0214848686248934,"M",2,2,1.14366221643106
"714","1714","1263","1394",0.261517512087111,"F",2,1,-1.55707084281981
"715","1715","1077","1334",-0.261197641276042,"M",2,2,0.458705589609041
"716","1716","1185","1284",-0.519567511306412,"F",2,2,-2.62528876976821
"717","1717","1189","1378",0.154602768193901,"M",2,1,3.36245915021137
"718","1718","1183","1248",-1.2568550094152,"F",2,1,-1.09350494512997
"719","1719","1247","1082",0.756812723139792,"M",2,3,5.51089172231371
"720","1720","1311","1322",0.297723219285348,"F",2,2,-0.077407872365911
"721","1721","1079","1370",-0.170353096468998,"M",2,3,3.80013635236573
"722","1722","1115","1070",-0.325274151254784,"F",2,1,-1.01272582724483
"723","1723","1329","1298",0.0824082388173423,"M",2,1,1.47202183855941
"724","1724","1203","1344",1.02710392810303,"F",2,1,0.901854018303751
"725","1725","1289","1014",-0.431217173590592,"M",2,1,1.09154344794891
"726","1726","1245","1182",-0.736053133480635,"F",2,2,-2.78863854292156
"727","1727","1337","1316",-1.01394971920889,"M",2,3,1.32383278385305
"728","1728","1085","1314",-0.164927548438619,"F",2,1,-0.885405809772398
"729","1729","1239","1268",-0.493475261546243,"M",2,1,0.867911888266617
"730","1730","1031","1260",0.433579444966558,"F",2,1,1.3418658968882
"731","1731","1293","1192",0.113900565274829,"M",2,1,3.3477191566729
"732","1732","1387","1084",0.122883547897953,"F",2,3,1.88483802378493
"733","1733","1009","1052",0.0527480857333829,"M",2,2,0.0306855796122023
"734","1734","1389","1102",-1.1890105538096,"F",2,3,0.452700835736924
"735","1735","1145","1004",-0.245569825920774,"M",2,1,1.26596771276066
"736","1736","1341","1286",0.233356462185555,"F",2,2,-1.89166341597705
"737","1737","1153","1060",-0.0453361879752774,"M",2,2,-0.700594032733212
"738","1738","1217","1156",-0.121649483472472,"F",2,2,0.18761005131008
"739","1739","1379","1302",0.00348291041235232,"M",2,2,1.75674459304003
"740","1740","1091","1092",-1.27041304085002,"F",2,2,-1.50384055492244
"741","1741","1029","1022",0.125073978325866,"M",2,1,1.18025479501268
"742","1742","1251","1384",0.0551953868951798,"F",2,2,-1.1955717631435
"743","1743","1313","1116",1.07135412372166,"M",2,2,1.60722478894104
"744","1744","1317","1366",0.637525609687379,"F",2,2,-0.693399108116548
"745","1745","1339","1220",1.18377319464605,"M",2,2,1.96325064356059
"746","1746","1127","1204",-0.769931664558629,"F",2,2,-1.87838505677512
"747","1747","1215","1262",-0.0114913488743058,"M",2,2,0.409339987115114
"748","1748","1297","1230",0.138449198456779,"F",2,1,-1.98285076560794
"749","1749","1269","1288",0.178349595815283,"M",2,1,0.677224765533685
"750","1750","1233","1100",-0.0022603649052355,"F",2,3,2.14301216642496
"751","1751","1093","1250",0.495590863034909,"M",2,3,4.91272586946864
"752","1752","1209","1238",-0.238489947048401,"F",2,3,2.85949002162562
"753","1753","1219","1348",-0.580445070391277,"M",2,2,-0.274580504148213
"754","1754","1177","1382",-1.0082672646849,"F",2,2,-0.464288620348816
"755","1755","1193","1342",0.433349123145404,"M",2,1,2.03085719593503
"756","1756","1061","1174",-0.192219108551669,"F",2,3,1.72486181302355
"757","1757","1133","1032",-0.104725310891963,"M",2,2,0.821816316796497
"758","1758","1371","1010",0.0859302203332856,"F",2,1,0.652675505109729
"759","1759","1229","1340",0.140897836704872,"M",2,2,2.26875452407102
"760","1760","1075","1160",0.367361457113819,"F",2,2,0.428608769214746
"761","1761","1321","1226",0.767976692436525,"M",2,2,2.15201471014867
"762","1762","1237","1140",-0.825875916485275,"F",2,1,-1.92500047282936
"763","1763","1263","1208",-0.192190743047871,"M",2,2,-0.0190923274967896
"764","1764","1077","1122",0.0913705876974275,"F",2,1,1.35090327026355
"765","1765","1185","1276",0.0857042859272126,"M",2,3,3.46080695418323
"766","1766","1189","1242",0.207929544727365,"F",2,1,-1.69584577426485
"767","1767","1183","1328",-0.257509169006751,"M",2,3,4.52415104590408
"768","1768","1247","1002",-0.331468202845705,"F",2,1,0.913556598395574
"769","1769","1311","1168",-0.106807590204826,"M",2,3,3.79631212293706
"770","1770","1079","1274",0.452636885761918,"F",2,1,0.721193764562077
"771","1771","1115","1368",0.661866279655937,"M",2,3,5.00784444173483
"772","1772","1329","1398",0.98997482963661,"F",2,1,1.79093285790612
"773","1773","1203","1080",0.675361926831027,"M",2,3,4.42039794976158
"774","1774","1289","1126",-0.242066655676138,"F",2,3,1.91874526934901
"775","1775","1245","1106",-1.09636025566951,"M",2,1,-1.1263334057411
"776","1776","1337","1258",-0.228743367834462,"F",2,3,0.804130450473857
"777","1777","1085","1062",-0.456612309829983,"M",2,2,-0.141287646845022
"778","1778","1239","1166",0.378665194600158,"F",2,1,1.62187360762326
"779","1779","1031","1048",0.40710748146248,"M",2,3,5.21378262656578
"780","1780","1293","1330",0.810202690565156,"F",2,1,1.98556727484477
"781","1781","1387","1016",-0.470108875802688,"M",2,2,-0.366759432111265
"782","1782","1009","1196",0.0165023194575657,"F",2,1,0.040677187341723
"783","1783","1389","1290",-0.324283211594291,"M",2,1,1.39869898155361
"784","1784","1145","1396",0.313638457280359,"F",2,2,-0.460642976729051
"785","1785","1341","1006",-0.173552515722711,"M",2,2,1.82010193286062
"786","1786","1153","1164",0.331782481934736,"F",2,1,0.814761595757209
"787","1787","1217","1178",-0.531130360801136,"M",2,2,2.15361975654264
"788","1788","1379","1104",-0.302557601687419,"F",2,3,1.16170285344566
"789","1789","1091","1190",-0.289968535022045,"M",2,3,3.83469774694172
"790","1790","1029","1086",-0.0715310479035735,"F",2,2,-0.553314597621532
"791","1791","1251","1108",0.396619564104169,"M",2,3,4.16558387446042
"792","1792","1313","1088",-0.292094984059084,"F",2,2,-2.3993438444776
"793","1793","1317","1064",-0.550221505416318,"M",2,2,0.184702175146946
"794","1794","1339","1200",0.00559428318607868,"F",2,1,-0.767299433009945
"795","1795","1127","1072",0.551541697839877,"M",2,2,1.6345497746907
"796","1796","1215","1390",0.595761356941561,"F",2,2,0.872663445600684
"797","1797","1297","1376",-0.498660761901524,"M",2,3,4.13472344811762
"798","1798","1269","1144",0.904696950319191,"F",2,1,-0.165166447998555
"799","1799","1233","1046",-0.616191726252646,"M",2,2,0.612830341422481
"800","1800","1383","1034",0.767920258560646,"F",2,3,2.12787216871464
"801","1801","1703","1722",0.320917571338255,"M",3,2,2.70836040776036
"802","1802","1443","1402",-0.0030211403566332,"F",3,1,-1.42747488959406
"803","1803","1729","1534",-0.594817177117388,"M",3,2,-0.238742750776856
"804","1804","1427","1638",0.506161351065397,"F",3,2,-0.0769318489625574
"805","1805","1763","1766",0.405342161893981,"M",3,3,5.61551643984223
"806","1806","1575","1616",-0.552046424541185,"F",3,3,0.790952082341281
"807","1807","1487","1572",0.253416373042666,"M",3,2,-0.4182066174407
"808","1808","1461","1560",-0.117400517013339,"F",3,2,-0.0469711186916382
"809","1809","1695","1724",-0.14604453634632,"M",3,1,1.52384891139862
"810","1810","1631","1546",-0.308176375739457,"F",3,1,0.581910876668311
"811","1811","1587","1618",-0.9274222447629,"M",3,2,0.0472402273508765
"812","1812","1447","1432",-0.137445110518181,"F",3,3,2.67374130031856
"813","1813","1701","1460",0.290188938081005,"M",3,1,1.43755479367909
"814","1814","1687","1746",-0.282690766163433,"F",3,1,-0.0311626429089769
"815","1815","1501","1602",-0.489295847802493,"M",3,2,0.973746122704694
"816","1816","1547","1524",0.258141886835689,"F",3,2,0.108099915108472
"817","1817","1793","1422",-0.165287304053354,"M",3,1,2.49848492516851
"818","1818","1413","1738",0.789847216980821,"F",3,2,0.272112921498976
"819","1819","1513","1608",-0.199723736894019,"M",3,3,3.23952168707553
"820","1820","1479","1652",-0.224254249099997,"F",3,3,0.216010872161831
"821","1821","1613","1554",0.271887448085272,"M",3,2,1.81497628301689
"822","1822","1675","1496",0.383950073331121,"F",3,3,3.51726834236264
"823","1823","1647","1568",0.156494764418797,"M",3,2,1.83234575374114
"824","1824","1595","1644",0.7324913342414,"F",3,2,-1.40740951755489
"825","1825","1737","1596",0.288733362331013,"M",3,3,5.37472565270971
"826","1826","1433","1404",-0.358174375076065,"F",3,3,2.60577246318645
"827","1827","1531","1414",-0.632940516214947,"M",3,1,1.72505733164758
"828","1828","1781","1476",-0.0988153808356559,"F",3,3,1.61637802869434
"829","1829","1421","1658",0.943899736353912,"M",3,1,2.29192167830061
"830","1830","1653","1694",0.0845988576687289,"F",3,2,-1.1832853918316
"831","1831","1569","1410",0.051413235944462,"M",3,1,3.05669128807525
"832","1832","1661","1764",0.135761837771452,"F",3,3,2.43861377234305
"833","1833","1717","1624",-0.140246226744566,"M",3,1,-0.349590632004191
"834","1834","1623","1468",-0.133825183426084,"F",3,2,-2.00028819376038
"835","1835","1431","1614",0.923604410561301,"M",3,2,2.24362399070578
"836","1836","1419","1650",0.840884194736066,"F",3,3,2.3902345245216
"837","1837","1563","1464",-0.448007343634153,"M",3,2,0.459104495469321
"838","1838","1571","1528",0.772223562341393,"F",3,3,2.31553171007334
"839","1839","1471","1548",0.455335412269384,"M",3,3,4.06424947291814
"840","1840","1643","1642",-0.214804632916926,"F",3,1,0.143197841193005
"841","1841","1775","1800",-0.283046330269225,"M",3,1,2.41798846997973
"842","1842","1683","1794",-0.377907982934841,"F",3,1,-1.38008797374714
"843","1843","1607","1530",0.0758000892870672,"M",3,3,4.16193405584976
"844","1844","1739","1436",0.311193522818784,"F",3,2,-1.47243080901612
"845","1845","1757","1538",0.115319311982592,"M",3,3,4.44350359419994
"846","1846","1535","1458",-0.196290923924286,"F",3,1,0.677092757085251
"847","1847","1401","1482",-0.509889670456434,"M",3,2,-0.281162376748983
"848","1848","1435","1506",-0.980721457723913,"F",3,2,-1.05104186643774
"849","1849","1649","1772",0.4309957170954,"M",3,1,2.33465307742413
"850","1850","1777","1604",0.785582283032667,"F",3,2,0.190198669380236
"851","1851","1443","1582",-0.183138746812557,"M",3,1,2.06783971728263
"852","1852","1729","1752",0.0899240656738294,"F",3,1,-0.435044660869792
"853","1853","1427","1782",-0.229954278433951,"M",3,1,1.87905249291077
"854","1854","1763","1790",0.195301389416392,"F",3,1,-0.444959521752423
"855","1855","1575","1654",-1.02157365577807,"M",3,3,1.51514075105273
"856","1856","1487","1730",0.932204523496462,"F",3,2,1.07292104487121
"857","1857","1461","1566",0.541516411887205,"M",3,3,4.77984884891599
"858","1858","1695","1768",-0.412568101789298,"F",3,2,-2.47246559700263
"859","1859","1631","1634",-0.406642527775886,"M",3,1,2.30185947702482
"860","1860","1587","1490",0.570534809800952,"F",3,1,1.24731599080477
"861","1861","1447","1462",-0.14341242851279,"M",3,1,2.15440832760198
"862","1862","1701","1514",0.608129826020513,"F",3,1,0.851101816550335
"863","1863","1687","1508",-0.111342206730463,"M",3,2,0.928252569553891
"864","1864","1501","1406",-1.15092492985208,"F",3,3,2.52785448461762
"865","1865","1547","1586",0.469508751958309,"M",3,2,1.73528282175878
"866","1866","1793","1758",0.0721237385857577,"F",3,3,3.52157125513561
"867","1867","1413","1726",0.13936112343182,"M",3,2,0.92677500628608
"868","1868","1513","1732",-0.202531503485601,"F",3,2,-1.31237212333447
"869","1869","1479","1712",-0.222202365286371,"M",3,3,4.16563406012985
"870","1870","1613","1760",0.141006118842793,"F",3,2,-1.25430076632463
"871","1871","1675","1472",0.824400430987988,"M",3,1,3.52418853509769
"872","1872","1647","1578",-0.0425853399488309,"F",3,1,0.194149452540944
"873","1873","1595","1690",0.0808355888562171,"M",3,1,1.14689460795281
"874","1874","1737","1700",0.628066425889068,"F",3,1,1.97155081919502
"875","1875","1433","1570",-0.6342880666933,"M",3,3,3.40396066011369
"876","1876","1531","1562",-0.562492548006136,"F",3,2,-2.92830162428007
"877","1877","1781","1668",-0.34512447261329,"M",3,3,3.46128967713875
"878","1878","1421","1798",0.441806527496275,"F",3,2,-1.27368568650613
"879","1879","1653","1526",-0.177544508928826,"M",3,3,2.99783889598665
"880","1880","1569","1780",0.360978839622186,"F",3,1,-1.2143712496742
"881","1881","1661","1420",-1.02574023083129,"M",3,1,1.0735282093384
"882","1882","1717","1598",-0.109342477238541,"F",3,3,1.76535639960836
"883","1883","1623","1492",0.364950874401592,"M",3,3,5.17777992329593
"884","1884","1431","1748",0.0826641136314783,"F",3,1,0.927717812776
"885","1885","1419","1622",-0.72763329262172,"M",3,1,1.74853989694664
"886","1886","1563","1702",0.496321982020131,"F",3,1,0.499643341904997
"887","1887","1571","1590",0.583744122262163,"M",3,3,6.70043319024074
"888","1888","1471","1418",0.0130797590376622,"F",3,3,2.39835183952171
"889","1889","1643","1574",0.458933329723516,"M",3,1,2.30490834213845
"890","1890","1775","1456",-0.322675973957912,"F",3,3,1.63041479361886
"891","1891","1683","1558",-0.584832079348118,"M",3,2,0.722277101188355
"892","1892","1607","1430",0.0963193575532742,"F",3,1,1.86971613092303
"893","1893","1739","1518",-0.911369029451875,"M",3,3,3.07636318494471
"894","1894","1757","1718",-0.463395777246382,"F",3,3,1.95636753137554
"895","1895","1535","1510",-0.476451920761986,"M",3,2,-1.16163805625496
"896","1896","1401","1486",0.759507659871151,"F",3,2,-0.257222244516731
"897","1897","1435","1688",-0.455661751908238,"M",3,3,4.07219049895279
"898","1898","1649","1784",0.132336596774404,"F",3,1,1.20516493012823
"899","1899","1777","1632",0.165556310402008,"M",3,3,3.98898241203115
"900","1900","1703","1662",-0.360476385109212,"F",3,3,-0.104577675754286
"901","1901","1729","1594",0.686474112047618,"M",3,1,3.68827167926376
"902","1902","1427","1412",-0.0214772056020155,"F",3,3,2.16875933987649
"903","1903","1763","1788",-0.687953131538518,"M",3,2,-0.575149392029419
"904","1904","1575","1470",-0.638795353238972,"F",3,2,-1.25240712117848
"905","1905","1487","1408",-0.184128618811645,"M",3,3,2.86650792898041
"906","1906","1461","1708",0.359040531370773,"F",3,3,0.588650740729459
"907","1907","1695","1474",1.06017952690527,"M",3,3,4.1583318444833
"908","1908","1631","1672",-0.50938411437406,"F",3,3,1.19478979807466
"909","1909","1587","1588",0.322178162363794,"M",3,3,3.29457019156701
"910","1910","1447","1704",-0.82470264424874,"F",3,2,-2.55130090768949
"911","1911","1701","1736",0.585324021335433,"M",3,2,3.00816264330032
"912","1912","1687","1512",0.538891118468529,"F",3,3,1.84255460957435
"913","1913","1501","1742",0.0883387663548713,"M",3,1,3.12276091658212
"914","1914","1547","1706",1.09037227995309,"F",3,1,0.302130891684092
"915","1915","1793","1580",-0.865380423865793,"M",3,1,1.91522500259537
"916","1916","1413","1774",0.218380757424649,"F",3,2,-1.32869967457549
"917","1917","1513","1696",0.135771569750335,"M",3,3,4.07903547502403
"918","1918","1479","1550",0.640641612081134,"F",3,2,-0.109404856273361
"919","1919","1613","1636",0.224835445363369,"M",3,3,3.9000848428538
"920","1920","1675","1670",0.211112735827655,"F",3,3,2.53369386390097
"921","1921","1647","1480",-0.149412772756396,"M",3,1,0.192424167697149
"922","1922","1595","1646",-0.0708757713347559,"F",3,2,-2.89772140211084
"923","1923","1737","1426",0.208754698007834,"M",3,3,5.41189624833615
"924","1924","1433","1452",-0.218854624136617,"F",3,2,-2.05292632323415
"925","1925","1531","1484",-0.747552600118824,"M",3,2,-0.0646843646095263
"926","1926","1781","1564",-1.36335118144968,"F",3,3,0.632218299620529
"927","1927","1421","1686",0.0822324180510405,"M",3,1,1.68898807283236
"928","1928","1653","1786",-0.234603618893158,"F",3,1,-0.0468321500020886
"929","1929","1569","1440",0.508577674850224,"M",3,3,5.3575200520417
"930","1930","1661","1540",-0.610126802664943,"F",3,1,-0.261787181601318
"931","1931","1717","1536",0.327988141714012,"M",3,3,5.2691285917519
"932","1932","1623","1438",0.313315821661857,"F",3,1,0.273308398716537
"933","1933","1431","1500",0.591700182256914,"M",3,1,2.40331070287989
"934","1934","1419","1516",0.429518708640271,"F",3,2,0.720241083435406
"935","1935","1563","1620",0.14813260564301,"M",3,3,3.7018093378693
"936","1936","1571","1664",-0.122716916955607,"F",3,1,0.63548412611845
"937","1937","1471","1542",0.27270289548789,"M",3,3,3.92123869604287
"938","1938","1643","1522",-0.184719077005275,"F",3,3,1.46450280313521
"939","1939","1775","1576",-0.775517243747318,"M",3,3,2.46831796577213
"940","1940","1683","1610",-0.569228311477573,"F",3,2,-1.64229352916103
"941","1941","1607","1600",0.0312120572439929,"M",3,2,0.279503021016866
"942","1942","1739","1434",-0.131132990007822,"F",3,3,1.44889743396777
"943","1943","1757","1584",0.336134739781585,"M",3,3,4.43000816094016
"944","1944","1535","1676",-0.556116630944105,"F",3,3,2.2759890897675
"945","1945","1401","1656",-0.40361056064214,"M",3,3,1.75749234453721
"946","1946","1435","1714",-0.579838882869524,"F",3,3,1.24789872692402
"947","1947","1649","1666",0.286675552996436,"M",3,3,6.02465086656924
"948","1948","1777","1728",-0.177707027378318,"F",3,3,2.617394947347
"949","1949","1703","1424",-0.134795117356523,"M",3,1,1.24908878103959
"950","1950","1443","1532",0.212862138987207,"F",3,3,2.60105223531482
"951","1951","1427","1776",-0.702550588662889,"M",3,1,1.2502596513364
"952","1952","1763","1626",0.664843321265209,"F",3,3,2.87444650721411
"953","1953","1575","1680",-0.989252841696641,"M",3,2,0.348483285063562
"954","1954","1487","1556",-0.259698680181781,"F",3,2,-1.3432316322158
"955","1955","1461","1778",0.746987785231528,"M",3,3,3.85147606716836
"956","1956","1695","1416",0.443465999591192,"F",3,3,1.94891201450053
"957","1957","1631","1494",-0.413053261787421,"M",3,1,0.615554796987658
"958","1958","1587","1428",0.299741769400042,"F",3,2,-1.02058560879782
"959","1959","1447","1698",-0.457490084812978,"M",3,2,1.89459968031516
"960","1960","1701","1734",-0.694534781707766,"F",3,2,-1.84937348692743
"961","1961","1687","1446",0.0890019507960326,"M",3,1,2.60522660017497
"962","1962","1501","1478",-0.499636532173108,"F",3,1,-0.347960969694018
"963","1963","1547","1444",0.968412790946046,"M",3,3,5.62059727732935
"964","1964","1793","1544",0.273731883226465,"F",3,2,-0.0316349907051807
"965","1965","1413","1770",1.35150085281758,"M",3,3,4.88484941561887
"966","1966","1513","1606",0.400045662492494,"F",3,2,-2.09270006903136
"967","1967","1479","1674",0.727969065385904,"M",3,2,2.07555790593289
"968","1968","1613","1792",-0.453878374204358,"F",3,1,-0.348915709243507
"969","1969","1675","1750",0.120605808069426,"M",3,1,1.60785893781108
"970","1970","1647","1628",-0.0719529806479102,"F",3,1,0.708607764514235
"971","1971","1595","1740",0.116124675484803,"M",3,2,0.472787605182397
"972","1972","1737","1450",0.926266288254434,"F",3,2,-0.470481327059719
"973","1973","1433","1716",-0.910474902022138,"M",3,1,0.361090169209172
"974","1974","1531","1592",-0.0534270296127033,"F",3,2,0.0625173632878335
"975","1975","1781","1448",-0.660178487178086,"M",3,2,0.182623954967011
"976","1976","1421","1744",0.893217060228577,"F",3,2,1.38754269553086
"977","1977","1653","1720",0.137039842713506,"M",3,2,0.26522184433437
"978","1978","1569","1454",0.918604980503924,"F",3,2,-0.253736065289357
"979","1979","1661","1756",0.306539206675245,"M",3,1,2.55209666077924
"980","1980","1717","1754",-0.85845532084444,"F",3,1,-1.12070355329721
"981","1981","1623","1682",-0.207727166826646,"M",3,3,3.69342880482143
"982","1982","1431","1630",0.102537650491602,"F",3,3,2.24570434830856
"983","1983","1419","1552",0.991186464702256,"M",3,3,7.45773316193817
"984","1984","1563","1678",-0.0319337320730534,"F",3,3,1.90349228410243
"985","1985","1571","1466",0.782441115205076,"M",3,2,1.32018467822727
"986","1986","1471","1488",0.423416444342945,"F",3,1,-0.088951599808439
"987","1987","1643","1502",0.265783296115204,"M",3,2,0.864470009713384
"988","1988","1775","1660",-1.29844673469141,"F",3,2,-2.66233584602019
"989","1989","1683","1710",-0.299033635808756,"M",3,2,1.10087222258431
"990","1990","1607","1640",-0.222383715969081,"F",3,3,2.4584525428055
"991","1991","1739","1504",-0.10263113006936,"M",3,3,3.47105030150633
"992","1992","1757","1692",0.0712889708684369,"F",3,1,0.378577503207187
"993","1993","1535","1612",-0.667648133091002,"M",3,2,0.347779502810051
"994","1994","1401","1684",-0.44133926053648,"F",3,1,0.447348152354826
"995","1995","1435","1762",-0.775118171109954,"M",3,2,-0.0670366271699407
"996","1996","1649","1796",0.230466266081859,"F",3,2,-1.09899704258401
"997","1997","1777","1648",0.0606210675066019,"M",3,3,2.58560841021776
"998","1998","1703","1498",0.340519306357585,"F",3,3,3.53595281720138
"999","1999","1443","1520",0.234989091315764,"M",3,1,0.618500054055991
"1000","2000","1729","1442",0.331340356062653,"F",3,2,-0.93328720143801
"1001","2001","1763","1722",-0.318158754072097,"M",3,2,1.06409335622042
"1002","2002","1575","1402",-0.671104106813483,"F",3,3,1.31704530343849
"1003","2003","1487","1534",0.137760734417326,"M",3,2,1.27036637648884
"1004","2004","1461","1638",1.18680127500793,"F",3,1,-0.45561188289299
"1005","2005","1695","1766",0.510551511844794,"M",3,1,3.33341063388053
"1006","2006","1631","1616",-0.686656931156582,"F",3,2,-1.50703505686624
"1007","2007","1587","1572",0.000168856395933406,"M",3,2,1.45471362179034
"1008","2008","1447","1560",-0.0954291310955219,"F",3,3,0.745629086376003
"1009","2009","1701","1724",1.22696323159463,"M",3,3,6.83651593801828
"1010","2010","1687","1546",-0.0887140660556285,"F",3,3,0.525417167002547
"1011","2011","1501","1618",-0.0895948934552835,"M",3,1,3.31111932350183
"1012","2012","1547","1432",0.118234111217443,"F",3,3,3.12631137712674
"1013","2013","1793","1460",-1.00137578109491,"M",3,2,-0.711051251651318
"1014","2014","1413","1746",-0.416440899329355,"F",3,2,-0.74804879697618
"1015","2015","1513","1602",-0.48880972909755,"M",3,3,3.00171711034224
"1016","2016","1479","1524",0.636385578070694,"F",3,1,1.5231681892341
"1017","2017","1613","1422",-0.617591613721625,"M",3,3,3.78873581869894
"1018","2018","1675","1738",0.539580518142871,"F",3,3,1.9986729597376
"1019","2019","1647","1608",0.328030125627949,"M",3,3,5.21567638811161
"1020","2020","1595","1652",-0.0707755288041655,"F",3,2,-1.33802390157006
"1021","2021","1737","1554",-0.408948893410831,"M",3,3,4.79256705237807
"1022","2022","1433","1496",0.292134820007878,"F",3,2,-1.69997979157482
"1023","2023","1531","1568",-0.689992177889869,"M",3,1,1.17452254473313
"1024","2024","1781","1644",-0.309114176823571,"F",3,1,1.25672582929373
"1025","2025","1421","1596",1.28285263139719,"M",3,2,2.57565621757552
"1026","2026","1653","1404",-0.145908164175105,"F",3,1,-1.30152646381799
"1027","2027","1569","1414",0.194235418514987,"M",3,3,5.67101802909602
"1028","2028","1661","1476",-0.0646461596319218,"F",3,1,1.50566091927621
"1029","2029","1717","1658",0.910427772511865,"M",3,1,4.41330076658952
"1030","2030","1623","1694",1.24331721314667,"F",3,3,1.88432222375602
"1031","2031","1431","1410",0.802969146619497,"M",3,2,1.5710342545639
"1032","2032","1419","1764",-0.989606175045073,"F",3,3,0.928475983171117
"1033","2033","1563","1624",0.297041293291771,"M",3,1,2.57316491133983
"1034","2034","1571","1468",0.0953634346755792,"F",3,3,2.75198891231292
"1035","2035","1471","1614",-0.137321298097243,"M",3,3,4.56566387944439
"1036","2036","1643","1650",0.219523057532375,"F",3,2,-1.30468668310677
"1037","2037","1775","1464",-0.629126590172583,"M",3,1,1.36831666735331
"1038","2038","1683","1528",0.200784813632992,"F",3,2,0.01190305137056
"1039","2039","1607","1548",0.656724840655229,"M",3,2,0.267496081987538
"1040","2040","1739","1642",1.08390496888545,"F",3,3,3.80001561682081
"1041","2041","1757","1800",-0.634549786898863,"M",3,1,1.80170801326627
"1042","2042","1535","1794",0.140381464413013,"F",3,1,0.40008647936943
"1043","2043","1401","1530",0.653137649281985,"M",3,1,2.83413277578447
"1044","2044","1435","1436",0.550338700001861,"F",3,2,-0.177561000126285
"1045","2045","1649","1538",-0.51517192933141,"M",3,1,1.67288149425752
"1046","2046","1777","1458",-0.0525226197274944,"F",3,1,-0.312349317984617
"1047","2047","1703","1482",-0.0958639371950697,"M",3,3,2.26599894691121
"1048","2048","1443","1506",0.11117118948549,"F",3,3,1.91139216522513
"1049","2049","1729","1772",0.320569821781212,"M",3,2,0.303300643115277
"1050","2050","1427","1604",-0.948118809302278,"F",3,3,1.99333578969724
"1051","2051","1575","1582",-0.780631484540877,"M",3,1,1.44054932823106
"1052","2052","1487","1752",-0.00273956919155999,"F",3,1,0.116827380580653
"1053","2053","1461","1782",0.37839190667158,"M",3,1,2.26191961954592
"1054","2054","1695","1790",0.174023889506031,"F",3,1,-0.772219095825879
"1055","2055","1631","1654",-0.123030151962064,"M",3,3,3.77677950609029
"1056","2056","1587","1730",0.165795305896765,"F",3,1,1.02542647155764
"1057","2057","1447","1566",-0.564537796168784,"M",3,3,4.45496100754819
"1058","2058","1701","1768",0.265253254053317,"F",3,3,2.02649048123297
"1059","2059","1687","1634",0.0580894885023614,"M",3,1,1.58687203577018
"1060","2060","1501","1490",0.554671284081264,"F",3,3,3.28815502739013
"1061","2061","1547","1462",0.873014925620201,"M",3,2,0.0689898539422318
"1062","2062","1793","1514",-0.382612475720522,"F",3,2,-1.41937925534329
"1063","2063","1413","1508",0.55144054408045,"M",3,3,3.23319779416009
"1064","2064","1513","1406",0.00341985636625466,"F",3,2,-1.77015539950408
"1065","2065","1479","1586",0.0336314074289637,"M",3,3,4.70800201554549
"1066","2066","1613","1758",-0.0195422101724496,"F",3,1,0.308641231115577
"1067","2067","1675","1726",0.326579999661892,"M",3,3,5.80630806394687
"1068","2068","1647","1732",-0.0650176546942344,"F",3,2,-0.26377637941241
"1069","2069","1595","1712",-0.266419399708722,"M",3,3,4.1883599300594
